Nr	ORT	Begin Time	End Time	Duration	
1802	non	684990	685100	110	
1803	so	685100	685200	100	
1804	se	685200	685332	132	
1805	vi	685332	685477	145	
1806	rendete	685477	685819	342	
1807	conto	685819	686114	295	
1808	di	686114	686220	106	
1809	che	686220	686310	90	
1810	materiali	686310	687250	940	
1811	<eeh>	687250	687764	514	
1812	è	687764	687880	116	
1813	fatto	687880	688600	720	
1814	<breath>	688600	688886	286	
1815	<inspiration>	688886	689519	633	
1816	<lp>	689519	691080	1561	
1817	difficile	691080	691700	620	
1818	<breath>	691700	692530	830	
1819	<inspiration>	692530	693220	690	
1820	<tongue-click>	693220	693610	390	
1821	in	693610	693688	78	
1822	realtà	693688	694289	601	
1823	<eeh>	694289	694685	396	
1824	per	694685	695120	435	
1825	capire	695120	695630	510	
1826	veramente	695630	696600	970	
1827	<inspiration>	696600	696923	323	
1828	di	696923	697050	127	
1829	cosa	697050	697226	176	
1830	è	697226	697284	58	
1831	fatto	697284	697610	326	
1832	quest'altare	697610	698153	543	
1833	bisogna	698153	698530	377	
1834	avvicinarsi	698530	699140	610	
1835	moltissimo	699140	699880	740	
1836	<inspiration>	699880	700357	477	
1837	<sp>	700357	700590	233	
1838	perché	700590	700860	270	
1839	in	700860	700910	50	
1840	una	700910	701050	140	
1841	chiesa	701050	701360	310	
1842	ricca	701360	701614	254	
1843	come	701614	701810	196	
1844	questa	701810	702080	270	
1845	ci	702080	702150	70	
1846	aspetteremmo	702150	702770	620	
1847	appunto	702770	703170	400	
1848	di	703170	703257	87	
1849	vedere	703257	703550	293	
1850	un	703550	703660	110	
1851	altare	703660	704310	650	
1852	<inspiration>	704310	705070	760	
1853	<eeh>	705070	705499	429	
1854	decorato	705499	706170	671	
1855	per	706170	706343	173	
1856	l'appunto	706343	706950	607	
1857	con	706950	707341	391	
1858	le	707341	707439	98	
1859	stesse	707439	707940	501	
1860	pietre	707940	708300	360	
1861	pregiate	708300	709116	816	
1862	che	709116	709216	100	
1863	abbiamo	709216	709520	304	
1864	visto	709520	709800	280	
1865	prima	709800	710170	370	
1866	<inspiration>	710170	710420	250	
1867	in	710420	710516	96	
1868	realtà	710516	710910	394	
1869	<sp>	710910	711130	220	
1870	l'altare	711130	711528	398	
1871	di	711528	711638	110	
1872	legno	711638	712000	362	
1873	<breath>	712000	712330	330	
1874	<laughter>	712330	712658	328	
1875	<inspiration>	712658	713008	350	
1876	quindi	713008	713238	230	
1877	è	713238	713270	32	
1878	stato	713270	713661	391	
1879	disegnato	713661	714310	649	
1880	sì	714310	714624	314	
1881	da	714624	714880	256	
1882	uno	714880	715140	260	
1883	dei	715140	715247	107	
1884	più	715247	715417	170	
1885	grandi	715417	715880	463	
1886	pittori	715880	716560	680	
1887	e	716560	716590	30	
1888	architetti	716590	717442	852	
1889	a	717442	717550	108	
1890	cavallo	717550	717930	380	
1891	tra	717930	718005	75	
1892	il	718005	718080	75	
1893	Seicento	718080	718490	410	
1894	e	718490	718511	21	
1895	il	718511	718529	18	
1896	Settecento	718529	719180	651	
1897	Solimena	719180	719840	660	
1898	<sp>	719840	720316	476	
1899	<inspiration>	720316	721025	709	
1900	<sp>	721025	721390	365	
1901	ma	721390	721640	250	
1902	<sp>	721640	721820	180	
1903	è	721820	721940	120	
1904	rimasto	721940	722463	523	
1905	appunto<oo>	722463	723371	908	
1906	<ehm>	723371	724620	1249	
1907	<breath>	724620	724928	308	
1908	un	724928	725100	172	
1909	altare	725100	725883	783	
1910	di	725883	726270	387	
1911	un	726270	726340	70	
1912	materiale	726340	726873	533	
1913	molto	726873	727210	337	
1914	meno	727210	727411	201	
1915	nobile	727411	727815	404	
1916	cioè	727815	728030	215	
1917	il	728030	728170	140	
1918	legno	728170	728668	498	
1919	anche	728668	729520	852	
1920	<vocal>	729520	730100	580	
1921	gli	730100	730210	110	
1922	angeli	730210	730810	600	
1923	che	730810	730930	120	
1924	vedete	730930	731410	480	
1925	ai	731410	731610	200	
1926	lati	731610	732120	510	
1927	dell'altare	732120	733110	990	
1928	<inspiration>	733110	733670	560	
1929	sono	733670	733850	180	
1930	lì	733850	734003	153	
1931	per	734003	734130	127	
1932	ingannarci	734130	735134	1004	
1933	<sp>	735134	735289	155	
1934	perché	735289	735600	311	
1935	con	735600	735770	170	
1936	questo	735770	736130	360	
1937	colore	736130	736725	595	
1938	argenteo	736725	737710	985	
1939	appunto	737710	738300	590	
1940	simulano	738300	739180	880	
1941	<sp>	739180	739380	200	
1942	un	739380	739470	90	
1943	metallo	739470	740170	700	
1944	<breath	740170	740382	212	
1945	<inspiration>	740382	740910	528	
1946	ma	740910	741160	250	
1947	in	741160	741327	167	
1948	realtà	741327	741861	534	
1949	sono	741861	742130	269	
1950	fatti	742130	742396	266	
1951	di	742396	742490	94	
1952	cartapesta	742490	743190	700	
1953	<sp>	743190	743503	313	
1954	quindi	743503	743720	217	
1955	ancora	743720	744070	350	
1956	in	744070	744140	70	
1957	questo	744140	744510	370	
1958	caso	744510	745052	542	
1959	<sp>	745052	745285	233	
1960	<laughter>	745285	745750	465	
1961	in	745750	745880	130	
1962	verità	745880	746341	461	
1963	<inspiration>	746341	746793	452	
1964	<eeh>	746793	747020	227	
1965	stiamo	747020	747300	280	
1966	parlando	747300	747666	366	
1967	di	747666	747730	64	
1968	un	747730	747795	65	
1969	materiale	747795	748259	464	
1970	molto	748259	748600	341	
1971	povero	748600	748980	380	
1972	<inspiration>	748980	749420	440	
1973	mi	749420	749540	120	
1974	piace	749540	749920	380	
1975	ricordarvi	749920	750490	570	
1976	anche	750490	750739	249	
1977	il	750739	750870	131	
1978	nome	750870	751240	370	
1979	di	751240	751340	100	
1980	questo<oo>/	751340	752310	970	
1981	dell'autore	752310	753060	750	
1982	di	753060	753243	183	
1983	questi	753243	753610	367	
1984	angeli	753610	754190	580	
1985	perché	754190	754820	630	
1986	<ehm>	754820	755700	880	
1987	<inspiration>	755700	756033	333	
1988	è	756033	756165	132	
1989	uno	756165	756290	125	
1990	scultore	756290	757276	986	
1991	<inspiration>	757276	757650	374	
1992	molto	757650	758031	381	
1993	noto	758031	758300	269	
1994	soprattutto	758300	758930	630	
1995	ai	758930	758980	50	
1996	napoletani	758980	759740	760	
1997	<lp>	759740	760688	948	
1998	<tongue-click>	760688	760840	152	
1999	è	760840	761067	227	
2000	Giuseppe	761067	761480	413	
2001	Sammartino	761480	762260	780	
2002	<lp>	762260	762840	580	
2003	che	762840	762995	155	
2004	è	762995	763100	105	
2005	colui	763100	763560	460	
2006	che	763560	763670	110	
2007	ha	763670	763745	75	
2008	realizzato	763745	764560	815	
2009	il	764560	764610	50	
2010	famosissimo	764610	765340	730	
2011	Cristo	765340	765680	340	
2012	velato	765680	766310	630	
2013	<sp>	766310	766460	150	
2014	all'interno	766460	767220	760	
2015	che	767220	767260	40	
2016	si	767260	767410	150	
2017	può	767410	767526	116	
2018	vedere	767526	767800	274	
2019	ancora	767800	768110	310	
2020	oggi	768110	768410	300	
2021	all'interno	768410	768910	500	
2022	della	768910	769120	210	
2023	Cappella	769120	769500	380	
2024	Sansevera	769500	769953	453	
2025	<inspiration>	769953	770292	339	
2026	a	770292	770355	63	
2027	Sansevero	770355	770790	435	
2028	perché	770790	771070	280	
2029	molti	771070	771510	440	
2030	anche	771510	771780	270	
2031	a	771780	771830	50	
2032	Napoli	771830	772333	503	
2033	pensano	772333	772810	477	
2034	che	772810	773070	260	
2035	<lp>	773070	773830	760	
2036	Sammartino	773830	774400	570	
2037	abbia	774400	774620	220	
2038	fatto	774620	774930	310	
2039	solo	774930	775190	260	
2040	il	775190	775270	80	
2041	Cristo	775270	775620	350	
2042	velato	775620	776230	610	
2043	e	776230	776300	70	
2044	poi	776300	776437	137	
2045	a	776437	776490	53	
2046	un	776490	776530	40	
2047	certo	776530	776769	239	
2048	punto	776769	776975	206	
2049	sia	776975	777230	255	
2050	<inspiration>	777230	777682	452	
2051	svanito	777682	778687	1005	
2052	<eeh>	778687	779151	464	
2053	nel	779151	779400	249	
2054	nulla	779400	780050	650	
2055	in	780050	780160	110	
2056	realtà	780160	780596	436	
2057	è	780596	780680	84	
2058	stato	780680	780920	240	
2059	appunto	780920	781400	480	
2060	il	781400	781470	70	
2061	più	781470	781620	150	
2062	grande	781620	781950	330	
2063	scultore	781950	782460	510	
2064	napoletano	782460	783050	590	
2065	<inspiration>	783050	783400	350	
2066	di	783400	783500	100	
2067	quel	783500	783980	480	
2068	<sp>	783980	784190	210	
2069	di	784190	784340	150	
2070	quel	784340	784490	150	
2071	periodo	784490	784919	429	
2072	<inspiration>	784919	785182	263	
2073	più	785182	785328	146	
2074	tardi	785328	785850	522	
2075	durante	785850	786230	380	
2076	la	786230	786302	72	
2077	nostra	786302	786690	388	
2078	visita	786690	787116	426	
2079	avremo	787116	787451	335	
2080	modo	787451	787753	302	
2081	di	787753	787880	127	
2082	vedere	787880	788450	570	
2083	<sp>	788450	788780	330	
2084	quello	788780	789107	327	
2085	che	789107	789230	123	
2086	c'è	789230	789518	288	
2087	alle	789518	789695	177	
2088	spalle	789695	790340	645	
2089	<lp>	790340	790620	280	
2090	dell'altare	790620	791160	540	
