,TIME_SLOT_ID,TIME_VALUE
19127,ts19128,431769
19128,ts19129,431769
19129,ts19130,431769
19130,ts19131,431769
19131,ts19132,431769
19132,ts19133,431850
19133,ts19134,431850
19134,ts19135,431910
19135,ts19136,431910
19136,ts19137,431910
19137,ts19138,431910
19138,ts19139,431910
19139,ts19140,431910
19140,ts19141,431911
19141,ts19142,431911
19142,ts19143,431970
19143,ts19144,431970
19144,ts19145,432011
19145,ts19146,432028
19146,ts19147,432028
19147,ts19148,432028
19148,ts19149,432028
19149,ts19150,432067
19150,ts19151,432067
19151,ts19152,432162
19152,ts19153,432162
19153,ts19154,432210
19154,ts19155,432210
19155,ts19156,432210
19156,ts19157,432210
19157,ts19158,432210
19158,ts19159,432210
19159,ts19160,432210
19160,ts19161,432252
19161,ts19162,432252
19162,ts19163,432305
19163,ts19164,432305
19164,ts19165,432306
19165,ts19166,432306
19166,ts19167,432334
19167,ts19168,432334
19168,ts19169,432430
19169,ts19170,432430
19170,ts19171,432430
19171,ts19172,432430
19172,ts19173,432485
19173,ts19174,432485
19174,ts19175,432570
19175,ts19176,432570
19176,ts19177,432570
19177,ts19178,432571
19178,ts19179,432579
19179,ts19180,432579
19180,ts19181,432579
19181,ts19182,432579
19182,ts19183,432579
19183,ts19184,432579
19184,ts19185,432579
19185,ts19186,432716
19186,ts19187,432716
19187,ts19188,432800
19188,ts19189,432800
19189,ts19190,432904
19190,ts19191,432904
19191,ts19192,432904
19192,ts19193,432904
19193,ts19194,432904
19194,ts19195,432924
19195,ts19196,432924
19196,ts19197,433005
19197,ts19198,433005
19198,ts19199,433005
19199,ts19200,433005
19200,ts19201,433040
19201,ts19202,433040
19202,ts19203,433280
19203,ts19204,433280
19204,ts19205,433280
19205,ts19206,433280
19206,ts19207,433539
19207,ts19208,433539
19208,ts19209,433539
19209,ts19210,433539
19210,ts19211,433539
19211,ts19212,433620
19212,ts19213,433620
19213,ts19214,433709
19214,ts19215,433709
19215,ts19216,433709
19216,ts19217,433709
19217,ts19218,433772
19218,ts19219,433772
19219,ts19220,433871
19220,ts19221,433871
19221,ts19222,433871
19222,ts19223,433871
19223,ts19224,433871
19224,ts19225,433897
19225,ts19226,433897
19226,ts19227,434088
19227,ts19228,434088
19228,ts19229,434088
19229,ts19230,434088
19230,ts19231,434088
19231,ts19232,434088
19232,ts19233,434175
19233,ts19234,434175
19234,ts19235,434266
19235,ts19236,434266
19236,ts19237,434266
19237,ts19238,434266
19238,ts19239,434266
19239,ts19240,434266
19240,ts19241,434266
19241,ts19242,434266
19242,ts19243,434266
19243,ts19244,434266
19244,ts19245,434266
19245,ts19246,434320
19246,ts19247,434320
19247,ts19248,434399
19248,ts19249,434399
19249,ts19250,434480
19250,ts19251,434480
19251,ts19252,434480
19252,ts19253,434480
19253,ts19254,434502
19254,ts19255,434502
19255,ts19256,434560
19256,ts19257,434560
19257,ts19258,434560
19258,ts19259,434560
19259,ts19260,434560
19260,ts19261,434598
19261,ts19262,434598
19262,ts19263,434628
19263,ts19264,434628
19264,ts19265,434628
19265,ts19266,434628
19266,ts19267,434628
19267,ts19268,434628
19268,ts19269,434902
19269,ts19270,434910
19270,ts19271,434920
19271,ts19272,434920
19272,ts19273,434920
19273,ts19274,434920
19274,ts19275,434920
19275,ts19276,434920
19276,ts19277,434920
19277,ts19278,434920
19278,ts19279,434920
19279,ts19280,434920
19280,ts19281,434921
19281,ts19282,434923
19282,ts19283,434923
19283,ts19284,434923
19284,ts19285,434923
19285,ts19286,434980
19286,ts19287,434980
19287,ts19288,435032
19288,ts19289,435032
19289,ts19290,435032
19290,ts19291,435032
19291,ts19292,435106
19292,ts19293,435106
19293,ts19294,435195
19294,ts19295,435195
19295,ts19296,435360
19296,ts19297,435360
19297,ts19298,435360
19298,ts19299,435360
19299,ts19300,435430
19300,ts19301,435430
19301,ts19302,435499
19302,ts19303,435499
19303,ts19304,435499
19304,ts19305,435499
19305,ts19306,435499
19306,ts19307,435499
19307,ts19308,435510
19308,ts19309,435510
19309,ts19310,435510
19310,ts19311,435542
19311,ts19312,435542
19312,ts19313,435603
19313,ts19314,435603
19314,ts19315,435603
19315,ts19316,435603
19316,ts19317,435603
19317,ts19318,435644
19318,ts19319,435644
19319,ts19320,435703
19320,ts19321,435705
19321,ts19322,435705
19322,ts19323,435705
19323,ts19324,435705
19324,ts19325,435705
19325,ts19326,435705
19326,ts19327,435705
19327,ts19328,435765
19328,ts19329,435765
19329,ts19330,435812
19330,ts19331,435812
19331,ts19332,435900
19332,ts19333,435900
19333,ts19334,435900
19334,ts19335,435900
19335,ts19336,435966
19336,ts19337,435966
19337,ts19338,435992
19338,ts19339,435992
19339,ts19340,436055
19340,ts19341,436055
19341,ts19342,436055
19342,ts19343,436056
19343,ts19344,436056
19344,ts19345,436100
19345,ts19346,436100
19346,ts19347,436290
19347,ts19348,436290
19348,ts19349,436290
19349,ts19350,436290
19350,ts19351,436290
19351,ts19352,436290
19352,ts19353,436344
19353,ts19354,436344
19354,ts19355,436450
19355,ts19356,436450
19356,ts19357,436450
19357,ts19358,436450
19358,ts19359,436450
19359,ts19360,436450
19360,ts19361,436450
19361,ts19362,436450
19362,ts19363,436623
19363,ts19364,436623
19364,ts19365,436623
19365,ts19366,436623
19366,ts19367,436623
19367,ts19368,436709
19368,ts19369,436709
19369,ts19370,436709
19370,ts19371,436810
19371,ts19372,436810
19372,ts19373,437033
19373,ts19374,437033
19374,ts19375,437033
19375,ts19376,437033
19376,ts19377,437033
19377,ts19378,437087
19378,ts19379,437087
19379,ts19380,437200
19380,ts19381,437200
19381,ts19382,437200
19382,ts19383,437200
19383,ts19384,437200
19384,ts19385,437270
19385,ts19386,437270
19386,ts19387,437380
19387,ts19388,437380
19388,ts19389,437415
19389,ts19390,437415
19390,ts19391,437415
19391,ts19392,437415
19392,ts19393,437415
19393,ts19394,437415
19394,ts19395,437415
19395,ts19396,437415
19396,ts19397,437450
19397,ts19398,437455
19398,ts19399,437537
19399,ts19400,437854
19400,ts19401,437854
19401,ts19402,437854
19402,ts19403,437854
19403,ts19404,437854
19404,ts19405,437854
19405,ts19406,437854
19406,ts19407,437854
19407,ts19408,437894
19408,ts19409,438245
19409,ts19410,438245
19410,ts19411,438245
19411,ts19412,438245
19412,ts19413,438245
19413,ts19414,438245
19414,ts19415,438245
19415,ts19416,438245
19416,ts19417,438245
19417,ts19418,438245
19418,ts19419,438245
19419,ts19420,438312
19420,ts19421,438312
19421,ts19422,438394
19422,ts19423,438394
19423,ts19424,438394
19424,ts19425,438394
19425,ts19426,438394
19426,ts19427,438450
19427,ts19428,438450
19428,ts19429,438493
19429,ts19430,438493
19430,ts19431,438546
19431,ts19432,438546
19432,ts19433,438630
19433,ts19434,438630
19434,ts19435,438680
19435,ts19436,438680
19436,ts19437,438680
19437,ts19438,438680
19438,ts19439,438680
19439,ts19440,438780
19440,ts19441,438780
19441,ts19442,438953
19442,ts19443,438953
19443,ts19444,439034
19444,ts19445,439034
19445,ts19446,439074
19446,ts19447,439074
19447,ts19448,439074
19448,ts19449,439074
19449,ts19450,439120
19450,ts19451,439120
19451,ts19452,439230
19452,ts19453,439230
19453,ts19454,439230
19454,ts19455,439230
19455,ts19456,439230
19456,ts19457,439230
19457,ts19458,439230
19458,ts19459,439231
19459,ts19460,439264
19460,ts19461,439264
19461,ts19462,439330
19462,ts19463,439330
19463,ts19464,439330
19464,ts19465,439330
19465,ts19466,439330
19466,ts19467,439330
19467,ts19468,439378
19468,ts19469,439378
19469,ts19470,439420
19470,ts19471,439420
19471,ts19472,439420
19472,ts19473,439420
19473,ts19474,439479
19474,ts19475,439479
19475,ts19476,439545
19476,ts19477,439545
19477,ts19478,439545
19478,ts19479,439545
19479,ts19480,439566
19480,ts19481,439566
19481,ts19482,439621
19482,ts19483,439621
19483,ts19484,439711
19484,ts19485,439711
19485,ts19486,439800
19486,ts19487,439800
19487,ts19488,439860
19488,ts19489,439860
19489,ts19490,439860
19490,ts19491,439860
19491,ts19492,439896
19492,ts19493,439896
19493,ts19494,439950
19494,ts19495,439950
19495,ts19496,439950
19496,ts19497,439966
19497,ts19498,439966
19498,ts19499,439966
19499,ts19500,439966
19500,ts19501,439966
19501,ts19502,439966
19502,ts19503,439992
19503,ts19504,439992
19504,ts19505,440057
19505,ts19506,440057
19506,ts19507,440057
19507,ts19508,440057
19508,ts19509,440057
19509,ts19510,440095
19510,ts19511,440095
19511,ts19512,440096
19512,ts19513,440096
19513,ts19514,440160
19514,ts19515,440160
19515,ts19516,440160
19516,ts19517,440160
19517,ts19518,440237
19518,ts19519,440237
19519,ts19520,440237
19520,ts19521,440240
19521,ts19522,440316
19522,ts19523,440316
19523,ts19524,440372
19524,ts19525,440372
19525,ts19526,440457
19526,ts19527,440457
19527,ts19528,440457
19528,ts19529,440457
19529,ts19530,440457
19530,ts19531,440518
19531,ts19532,440518
19532,ts19533,440616
19533,ts19534,440616
19534,ts19535,440669
19535,ts19536,440669
19536,ts19537,440669
19537,ts19538,440669
19538,ts19539,440669
19539,ts19540,440669
19540,ts19541,440780
19541,ts19542,440780
19542,ts19543,440830
19543,ts19544,440830
19544,ts19545,440830
19545,ts19546,440830
19546,ts19547,440830
19547,ts19548,440830
19548,ts19549,440830
19549,ts19550,440880
19550,ts19551,440880
19551,ts19552,440950
19552,ts19553,440950
19553,ts19554,440950
19554,ts19555,440950
19555,ts19556,440950
19556,ts19557,440950
19557,ts19558,441024
19558,ts19559,441024
19559,ts19560,441123
19560,ts19561,441123
19561,ts19562,441123
19562,ts19563,441123
19563,ts19564,441123
19564,ts19565,441200
19565,ts19566,441200
19566,ts19567,441400
19567,ts19568,441400
19568,ts19569,441400
19569,ts19570,441400
19570,ts19571,441400
19571,ts19572,441400
19572,ts19573,441400
19573,ts19574,441400
19574,ts19575,441461
19575,ts19576,441461
19576,ts19577,441529
19577,ts19578,441529
19578,ts19579,441577
19579,ts19580,441577
19580,ts19581,441640
19581,ts19582,441640
19582,ts19583,441640
19583,ts19584,441640
19584,ts19585,441715
19585,ts19586,441715
19586,ts19587,441950
19587,ts19588,441950
19588,ts19589,441950
19589,ts19590,441950
19590,ts19591,441950
19591,ts19592,441975
19592,ts19593,441975
19593,ts19594,442037
19594,ts19595,442037
19595,ts19596,442120
19596,ts19597,442120
19597,ts19598,442120
19598,ts19599,442120
19599,ts19600,442120
19600,ts19601,442120
19601,ts19602,442120
19602,ts19603,442120
19603,ts19604,442120
19604,ts19605,442120
19605,ts19606,442120
19606,ts19607,442143
19607,ts19608,442143
19608,ts19609,442154
19609,ts19610,442160
19610,ts19611,442160
19611,ts19612,442190
19612,ts19613,442190
19613,ts19614,442190
19614,ts19615,442190
19615,ts19616,442260
19616,ts19617,442260
19617,ts19618,442302
19618,ts19619,442302
19619,ts19620,442302
19620,ts19621,442302
19621,ts19622,442302
19622,ts19623,442302
19623,ts19624,442350
19624,ts19625,442350
19625,ts19626,442396
19626,ts19627,442396
19627,ts19628,442396
19628,ts19629,442396
19629,ts19630,442396
19630,ts19631,442430
19631,ts19632,442430
19632,ts19633,442487
19633,ts19634,442487
19634,ts19635,442487
19635,ts19636,442487
19636,ts19637,442487
19637,ts19638,442487
19638,ts19639,442554
19639,ts19640,442554
19640,ts19641,442600
19641,ts19642,442600
19642,ts19643,442600
19643,ts19644,442600
19644,ts19645,442600
19645,ts19646,442600
19646,ts19647,442600
19647,ts19648,442637
19648,ts19649,442637
19649,ts19650,442716
19650,ts19651,442716
19651,ts19652,442716
19652,ts19653,442716
19653,ts19654,442790
19654,ts19655,442790
19655,ts19656,442935
19656,ts19657,442935
19657,ts19658,442935
19658,ts19659,442935
19659,ts19660,442935
19660,ts19661,442960
19661,ts19662,442960
19662,ts19663,443077
19663,ts19664,443077
19664,ts19665,443077
19665,ts19666,443077
19666,ts19667,443077
19667,ts19668,443077
19668,ts19669,443080
19669,ts19670,443080
19670,ts19671,443105
19671,ts19672,443117
19672,ts19673,443154
19673,ts19674,443340
19674,ts19675,443340
19675,ts19676,443340
19676,ts19677,443340
19677,ts19678,443340
19678,ts19679,443340
19679,ts19680,443340
19680,ts19681,443340
19681,ts19682,443340
19682,ts19683,443380
19683,ts19684,443448
19684,ts19685,443448
19685,ts19686,443750
19686,ts19687,443750
19687,ts19688,443755
19688,ts19689,443755
19689,ts19690,443755
19690,ts19691,443755
19691,ts19692,443755
19692,ts19693,443755
19693,ts19694,443832
19694,ts19695,443832
19695,ts19696,443832
19696,ts19697,443832
19697,ts19698,443833
19698,ts19699,443840
19699,ts19700,443840
19700,ts19701,443870
19701,ts19702,444283
19702,ts19703,444283
19703,ts19704,444283
19704,ts19705,444283
19705,ts19706,444283
19706,ts19707,444283
19707,ts19708,444283
19708,ts19709,444283
19709,ts19710,444283
19710,ts19711,444283
19711,ts19712,444350
19712,ts19713,444350
19713,ts19714,444403
19714,ts19715,444403
19715,ts19716,444444
19716,ts19717,444444
19717,ts19718,444489
19718,ts19719,444489
19719,ts19720,444536
19720,ts19721,444536
19721,ts19722,444536
19722,ts19723,444536
19723,ts19724,444536
19724,ts19725,444536
19725,ts19726,444536
19726,ts19727,444536
19727,ts19728,444609
19728,ts19729,444609
19729,ts19730,444669
19730,ts19731,444669
19731,ts19732,444757
19732,ts19733,444757
19733,ts19734,444757
19734,ts19735,444858
19735,ts19736,444858
19736,ts19737,445040
19737,ts19738,445040
19738,ts19739,445096
19739,ts19740,445096
19740,ts19741,445153
19741,ts19742,445153
19742,ts19743,445221
19743,ts19744,445221
19744,ts19745,445221
19745,ts19746,445221
19746,ts19747,445221
19747,ts19748,445221
19748,ts19749,445230
19749,ts19750,445278
19750,ts19751,445278
19751,ts19752,445330
19752,ts19753,445330
19753,ts19754,445370
19754,ts19755,445370
19755,ts19756,445370
19756,ts19757,445370
19757,ts19758,445370
19758,ts19759,445442
19759,ts19760,445442
19760,ts19761,445570
19761,ts19762,445570
19762,ts19763,445654
19763,ts19764,445654
19764,ts19765,445654
19765,ts19766,445654
19766,ts19767,445654
19767,ts19768,445724
19768,ts19769,445724
19769,ts19770,445850
19770,ts19771,445850
19771,ts19772,445850
19772,ts19773,445850
19773,ts19774,445854
19774,ts19775,445870
19775,ts19776,445900
19776,ts19777,445900
19777,ts19778,445956
19778,ts19779,445956
19779,ts19780,446080
19780,ts19781,446080
19781,ts19782,446080
19782,ts19783,446080
19783,ts19784,446080
19784,ts19785,446190
19785,ts19786,446190
19786,ts19787,446298
19787,ts19788,446298
19788,ts19789,446298
19789,ts19790,446298
19790,ts19791,446647
19791,ts19792,446647
19792,ts19793,446647
19793,ts19794,446647
19794,ts19795,446647
19795,ts19796,446647
19796,ts19797,446647
19797,ts19798,446647
19798,ts19799,446647
19799,ts19800,446647
19800,ts19801,446647
19801,ts19802,446647
19802,ts19803,446978
19803,ts19804,446978
19804,ts19805,446978
19805,ts19806,446978
19806,ts19807,446978
19807,ts19808,446978
19808,ts19809,446978
19809,ts19810,447148
19810,ts19811,447148
19811,ts19812,447148
19812,ts19813,447148
19813,ts19814,447351
19814,ts19815,447360
19815,ts19816,447470
19816,ts19817,447470
19817,ts19818,447470
19818,ts19819,447470
19819,ts19820,447470
19820,ts19821,447470
19821,ts19822,447472
19822,ts19823,447472
19823,ts19824,447472
19824,ts19825,447472
19825,ts19826,447537
19826,ts19827,447537
19827,ts19828,447792
19828,ts19829,447793
19829,ts19830,447793
19830,ts19831,447793
19831,ts19832,447793
19832,ts19833,447793
19833,ts19834,447793
19834,ts19835,447793
19835,ts19836,447793
19836,ts19837,447793
19837,ts19838,447793
19838,ts19839,447884
19839,ts19840,447884
19840,ts19841,447884
19841,ts19842,447884
19842,ts19843,447951
19843,ts19844,447951
19844,ts19845,448011
19845,ts19846,448011
19846,ts19847,448011
19847,ts19848,448011
19848,ts19849,448074
19849,ts19850,448074
19850,ts19851,448074
19851,ts19852,448138
19852,ts19853,448138
19853,ts19854,448222
19854,ts19855,448222
19855,ts19856,448222
19856,ts19857,448222
19857,ts19858,448222
19858,ts19859,448287
19859,ts19860,448287
19860,ts19861,448330
19861,ts19862,448335
19862,ts19863,448335
19863,ts19864,448335
19864,ts19865,448335
19865,ts19866,448335
19866,ts19867,448335
19867,ts19868,448337
19868,ts19869,448337
19869,ts19870,448337
19870,ts19871,448386
19871,ts19872,448386
19872,ts19873,448440
19873,ts19874,448440
19874,ts19875,448523
19875,ts19876,448523
19876,ts19877,448523
19877,ts19878,448523
19878,ts19879,448567
19879,ts19880,448567
19880,ts19881,448601
19881,ts19882,448601
19882,ts19883,448642
19883,ts19884,448642
19884,ts19885,448687
19885,ts19886,448687
19886,ts19887,448739
19887,ts19888,448739
19888,ts19889,448800
19889,ts19890,448800
19890,ts19891,448840
19891,ts19892,448840
19892,ts19893,448935
19893,ts19894,448935
19894,ts19895,448935
19895,ts19896,448935
19896,ts19897,448935
19897,ts19898,448935
19898,ts19899,448935
19899,ts19900,448994
19900,ts19901,448994
19901,ts19902,449020
19902,ts19903,449020
19903,ts19904,449050
19904,ts19905,449050
19905,ts19906,449126
19906,ts19907,449126
19907,ts19908,449126
19908,ts19909,449126
19909,ts19910,449222
19910,ts19911,449222
19911,ts19912,449240
19912,ts19913,449240
19913,ts19914,449240
19914,ts19915,449240
19915,ts19916,449240
19916,ts19917,449288
19917,ts19918,449288
19918,ts19919,449345
19919,ts19920,449345
19920,ts19921,449345
19921,ts19922,449345
19922,ts19923,449345
19923,ts19924,449345
19924,ts19925,449345
19925,ts19926,449390
19926,ts19927,449390
19927,ts19928,449447
19928,ts19929,449447
19929,ts19930,449447
19930,ts19931,449447
19931,ts19932,449447
19932,ts19933,449447
19933,ts19934,449447
19934,ts19935,449453
19935,ts19936,449513
19936,ts19937,449513
19937,ts19938,449568
19938,ts19939,449568
19939,ts19940,449649
19940,ts19941,449649
19941,ts19942,449649
19942,ts19943,449649
19943,ts19944,449730
19944,ts19945,449730
19945,ts19946,449833
19946,ts19947,449833
19947,ts19948,449833
19948,ts19949,449833
19949,ts19950,449833
19950,ts19951,449833
19951,ts19952,449860
19952,ts19953,449860
19953,ts19954,449868
19954,ts19955,449868
19955,ts19956,449868
19956,ts19957,449868
19957,ts19958,449990
19958,ts19959,449990
19959,ts19960,449990
19960,ts19961,449990
19961,ts19962,449990
19962,ts19963,449990
19963,ts19964,449990
19964,ts19965,449990
19965,ts19966,449990
19966,ts19967,449990
19967,ts19968,449990
19968,ts19969,450096
19969,ts19970,450096
19970,ts19971,450186
19971,ts19972,450186
19972,ts19973,450273
19973,ts19974,450273
19974,ts19975,450273
19975,ts19976,450360
19976,ts19977,450360
19977,ts19978,450531
19978,ts19979,450531
19979,ts19980,450531
19980,ts19981,450531
19981,ts19982,450531
19982,ts19983,450531
19983,ts19984,450555
19984,ts19985,450555
19985,ts19986,450703
19986,ts19987,450703
19987,ts19988,450703
19988,ts19989,450703
19989,ts19990,450703
19990,ts19991,450703
19991,ts19992,450703
19992,ts19993,450703
19993,ts19994,450720
19994,ts19995,450743
19995,ts19996,451020
19996,ts19997,451020
19997,ts19998,451020
19998,ts19999,451020
19999,ts20000,451020
20000,ts20001,451020
20001,ts20002,451021
20002,ts20003,451187
20003,ts20004,451187
20004,ts20005,451187
20005,ts20006,451187
20006,ts20007,451187
20007,ts20008,451187
20008,ts20009,451187
20009,ts20010,451187
20010,ts20011,451187
20011,ts20012,451187
20012,ts20013,451232
20013,ts20014,451232
20014,ts20015,451280
20015,ts20016,451280
20016,ts20017,451280
20017,ts20018,451280
20018,ts20019,451304
20019,ts20020,451304
20020,ts20021,451304
20021,ts20022,451305
20022,ts20023,451305
20023,ts20024,451372
20024,ts20025,451372
20025,ts20026,451372
20026,ts20027,451431
20027,ts20028,451431
20028,ts20029,451494
20029,ts20030,451494
20030,ts20031,451494
20031,ts20032,451494
20032,ts20033,451494
20033,ts20034,451571
20034,ts20035,451571
20035,ts20036,451661
20036,ts20037,451661
20037,ts20038,451719
20038,ts20039,451719
20039,ts20040,451719
20040,ts20041,451719
20041,ts20042,451777
20042,ts20043,451777
20043,ts20044,451780
20044,ts20045,451780
20045,ts20046,451820
20046,ts20047,451820
20047,ts20048,451820
20048,ts20049,451820
20049,ts20050,451820
20050,ts20051,451820
20051,ts20052,451820
20052,ts20053,451882
20053,ts20054,451882
20054,ts20055,451936
20055,ts20056,451936
20056,ts20057,451936
20057,ts20058,451936
20058,ts20059,451936
20059,ts20060,451936
20060,ts20061,451966
20061,ts20062,451970
20062,ts20063,451970
20063,ts20064,451970
20064,ts20065,451970
20065,ts20066,452029
20066,ts20067,452029
20067,ts20068,452029
20068,ts20069,452029
20069,ts20070,452085
20070,ts20071,452085
20071,ts20072,452140
20072,ts20073,452140
20073,ts20074,452203
20074,ts20075,452203
20075,ts20076,452203
20076,ts20077,452265
20077,ts20078,452265
20078,ts20079,452311
20079,ts20080,452311
20080,ts20081,452311
20081,ts20082,452311
20082,ts20083,452311
20083,ts20084,452385
20084,ts20085,452385
20085,ts20086,452473
20086,ts20087,452473
20087,ts20088,452545
20088,ts20089,452545
20089,ts20090,452545
20090,ts20091,452545
20091,ts20092,452545
20092,ts20093,452545
20093,ts20094,452653
20094,ts20095,452653
20095,ts20096,452718
20096,ts20097,452718
20097,ts20098,452718
20098,ts20099,452718
20099,ts20100,452825
20100,ts20101,452825
20101,ts20102,452825
20102,ts20103,452825
20103,ts20104,452825
20104,ts20105,452825
20105,ts20106,452845
20106,ts20107,452845
20107,ts20108,452845
20108,ts20109,452845
20109,ts20110,452845
20110,ts20111,452845
20111,ts20112,452874
20112,ts20113,452874
20113,ts20114,452930
20114,ts20115,452930
20115,ts20116,452930
20116,ts20117,452930
20117,ts20118,452930
20118,ts20119,453007
20119,ts20120,453007
20120,ts20121,453064
20121,ts20122,453064
20122,ts20123,453064
20123,ts20124,453064
20124,ts20125,453064
20125,ts20126,453091
20126,ts20127,453091
20127,ts20128,453160
20128,ts20129,453160
20129,ts20130,453160
20130,ts20131,453160
20131,ts20132,453160
20132,ts20133,453215
20133,ts20134,453215
20134,ts20135,453400
20135,ts20136,453400
20136,ts20137,453400
20137,ts20138,453400
20138,ts20139,453400
20139,ts20140,453450
20140,ts20141,453450
20141,ts20142,453542
20142,ts20143,453542
20143,ts20144,453542
20144,ts20145,453542
20145,ts20146,453542
20146,ts20147,453542
20147,ts20148,453542
20148,ts20149,453551
20149,ts20150,453551
20150,ts20151,453582
20151,ts20152,453690
20152,ts20153,453690
20153,ts20154,453713
20154,ts20155,453732
20155,ts20156,453732
20156,ts20157,453732
20157,ts20158,453732
20158,ts20159,453732
20159,ts20160,453772
20160,ts20161,453775
20161,ts20162,453775
20162,ts20163,453778
20163,ts20164,453823
20164,ts20165,453823
20165,ts20166,453823
20166,ts20167,453823
20167,ts20168,453823
20168,ts20169,453823
20169,ts20170,453888
20170,ts20171,453888
20171,ts20172,453910
20172,ts20173,453910
20173,ts20174,453967
20174,ts20175,453967
20175,ts20176,453967
20176,ts20177,453967
20177,ts20178,453967
20178,ts20179,454010
20179,ts20180,454010
20180,ts20181,454075
20181,ts20182,454075
20182,ts20183,454075
20183,ts20184,454075
20184,ts20185,454075
20185,ts20186,454075
20186,ts20187,454075
20187,ts20188,454075
20188,ts20189,454124
20189,ts20190,454124
20190,ts20191,454168
20191,ts20192,454168
20192,ts20193,454230
20193,ts20194,454230
20194,ts20195,454230
20195,ts20196,454230
20196,ts20197,454297
20197,ts20198,454297
20198,ts20199,454363
20199,ts20200,454363
20200,ts20201,454402
20201,ts20202,454402
20202,ts20203,454402
20203,ts20204,454434
20204,ts20205,454434
20205,ts20206,454455
20206,ts20207,454455
20207,ts20208,454480
20208,ts20209,454492
20209,ts20210,454492
20210,ts20211,454492
20211,ts20212,454492
20212,ts20213,454558
20213,ts20214,454558
20214,ts20215,454636
20215,ts20216,454636
20216,ts20217,454680
20217,ts20218,454680
20218,ts20219,454680
20219,ts20220,454680
20220,ts20221,454740
20221,ts20222,454740
20222,ts20223,454860
20223,ts20224,454860
20224,ts20225,454960
20225,ts20226,454960
20226,ts20227,454960
20227,ts20228,454960
20228,ts20229,454996
20229,ts20230,454996
20230,ts20231,455021
20231,ts20232,455021
20232,ts20233,455021
20233,ts20234,455021
20234,ts20235,455021
20235,ts20236,455050
20236,ts20237,455050
20237,ts20238,455096
20238,ts20239,455096
20239,ts20240,455096
20240,ts20241,455096
20241,ts20242,455096
20242,ts20243,455096
20243,ts20244,455096
20244,ts20245,455096
20245,ts20246,455111
20246,ts20247,455111
20247,ts20248,455111
20248,ts20249,455140
20249,ts20250,455140
20250,ts20251,455210
20251,ts20252,455210
20252,ts20253,455250
20253,ts20254,455250
20254,ts20255,455250
20255,ts20256,455250
20256,ts20257,455250
20257,ts20258,455250
20258,ts20259,455291
20259,ts20260,455291
20260,ts20261,455404
20261,ts20262,455404
20262,ts20263,455460
20263,ts20264,455487
20264,ts20265,455487
20265,ts20266,455487
20266,ts20267,455487
20267,ts20268,455487
20268,ts20269,455528
20269,ts20270,455528
20270,ts20271,455573
20271,ts20272,455573
20272,ts20273,455600
20273,ts20274,455600
20274,ts20275,455600
20275,ts20276,455600
20276,ts20277,455602
20277,ts20278,455660
20278,ts20279,455660
20279,ts20280,455660
20280,ts20281,455660
20281,ts20282,455720
20282,ts20283,455720
20283,ts20284,455790
20284,ts20285,455790
20285,ts20286,455790
20286,ts20287,455790
20287,ts20288,455790
20288,ts20289,455847
20289,ts20290,455847
20290,ts20291,455899
20291,ts20292,455899
20292,ts20293,455899
20293,ts20294,455899
20294,ts20295,456081
20295,ts20296,456081
20296,ts20297,456081
20297,ts20298,456081
20298,ts20299,456081
20299,ts20300,456081
20300,ts20301,456081
20301,ts20302,456081
20302,ts20303,456081
20303,ts20304,456081
20304,ts20305,456081
20305,ts20306,456157
20306,ts20307,456157
20307,ts20308,456157
20308,ts20309,456157
20309,ts20310,456157
20310,ts20311,456157
20311,ts20312,456157
20312,ts20313,456157
20313,ts20314,456157
20314,ts20315,456157
20315,ts20316,456238
20316,ts20317,456238
20317,ts20318,456300
20318,ts20319,456300
20319,ts20320,456300
20320,ts20321,456300
20321,ts20322,456365
20322,ts20323,456365
20323,ts20324,456455
20324,ts20325,456455
20325,ts20326,456455
20326,ts20327,456455
20327,ts20328,456455
20328,ts20329,456476
20329,ts20330,456476
20330,ts20331,456630
20331,ts20332,456630
20332,ts20333,456630
20333,ts20334,456630
20334,ts20335,456630
20335,ts20336,456630
20336,ts20337,456673
20337,ts20338,456673
20338,ts20339,456730
20339,ts20340,456730
20340,ts20341,456730
20341,ts20342,456730
20342,ts20343,456730
20343,ts20344,456730
20344,ts20345,456730
20345,ts20346,456730
20346,ts20347,456730
20347,ts20348,456730
20348,ts20349,456770
20349,ts20350,456770
20350,ts20351,456815
20351,ts20352,456815
20352,ts20353,456815
20353,ts20354,456815
20354,ts20355,456855
20355,ts20356,456855
20356,ts20357,456855
20357,ts20358,456855
20358,ts20359,456909
20359,ts20360,456909
20360,ts20361,456961
20361,ts20362,456961
20362,ts20363,457010
20363,ts20364,457010
20364,ts20365,457010
20365,ts20366,457010
20366,ts20367,457070
20367,ts20368,457070
20368,ts20369,457100
20369,ts20370,457100
20370,ts20371,457180
20371,ts20372,457180
20372,ts20373,457180
20373,ts20374,457180
20374,ts20375,457180
20375,ts20376,457180
20376,ts20377,457252
20377,ts20378,457252
20378,ts20379,457300
20379,ts20380,457300
20380,ts20381,457343
20381,ts20382,457343
20382,ts20383,457343
20383,ts20384,457343
20384,ts20385,457383
20385,ts20386,457383
20386,ts20387,457460
20387,ts20388,457460
20388,ts20389,457460
20389,ts20390,457460
20390,ts20391,457460
20391,ts20392,457460
20392,ts20393,457460
20393,ts20394,457460
20394,ts20395,457490
20395,ts20396,457490
20396,ts20397,457569
